zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,brokerName,carouselPhotos,zestimate,info6String,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription
19921550,19921550,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b58d7b6465e587c023c0566ba6462a67-p_e.jpg,True,https://www.zillow.com/homedetails/19120-Bessemer-St-Reseda-CA-91335/19921550_zpid/,FOR_SALE,House for sale,$,"$789,000",789000,"19120 Bessemer St, Reseda, CA 91335",19120 Bessemer St,Reseda,CA,91335,False,3,2,1458.0,"{'latitude': 34.180664, 'longitude': -118.54924}",False,"{'type': 'DAYS_ON', 'text': '4 days on Zillow'}","{'homeInfo': {'zpid': 19921550, 'streetAddress': '19120 Bessemer St', 'zipcode': '91335', 'city': 'Reseda', 'state': 'CA', 'latitude': 34.180664, 'longitude': -118.54924, 'price': 789000, 'bathrooms': 2, 'bedrooms': 3, 'livingArea': 1458, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 4, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 4500, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 789000, 'timeOnZillow': 398217000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 322955, 'lotAreaValue': 7232, 'lotAreaUnit': 'sqft', 'isShowcaseListing': False}}",False,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,True,False,"Pinnacle Estate Properties, Inc.","[{'url': 'https://photos.zillowstatic.com/fp/b58d7b6465e587c023c0566ba6462a67-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/46a317d96f03814b65a75cb7cf90a747-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a792520796012f8f4c2c992f6e5814f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e59d3be3767f4aaad006210e9ffadb4b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/37d89200a3b48d882b72a3c222753f65-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4b34b3519a9c743e9b6094de17bacf74-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2163cac623289abed8fd7efb0225df2c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9896d5af2425e09a8bd5bfdc5cf5b69f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/833d0479d61aa45a50c2973109a5a59d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/088fc9610a96bd88730e1834b3b695aa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/02c30cbe897fedf915af0aacd48fb5c7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f5b520675ceb05dab9678804cd54b7f4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0ca0ca40bd44da25a859ff6476d9e282-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a66fb78d34096755389ca58531664515-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cec0ccc319777cf44c7c1e8c0bc91f36-p_e.jpg'}]",,,,,,
20092286,20092286,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/07c56aa312fae739d48b1df0afc8833a-p_e.jpg,True,https://www.zillow.com/homedetails/7841-Wentworth-St-Sunland-CA-91040/20092286_zpid/,FOR_SALE,House for sale,$,"$399,000",399000,"7841 Wentworth St, Sunland, CA 91040",7841 Wentworth St,Sunland,CA,91040,False,3,1,967.0,"{'latitude': 34.267204, 'longitude': -118.30413}",False,"{'type': 'DAYS_ON', 'text': '4 days on Zillow'}","{'homeInfo': {'zpid': 20092286, 'streetAddress': '7841 Wentworth St', 'zipcode': '91040', 'city': 'Sunland', 'state': 'CA', 'latitude': 34.267204, 'longitude': -118.30413, 'price': 399000, 'bathrooms': 1, 'bedrooms': 3, 'livingArea': 967, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 4, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 433100, 'rentZestimate': 2999, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 399000, 'timeOnZillow': 408646000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 158980, 'lotAreaValue': 6886.836, 'lotAreaUnit': 'sqft', 'isShowcaseListing': False}}",False,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,True,False,Berkshire Hathaway HomeServices California Properties,"[{'url': 'https://photos.zillowstatic.com/fp/07c56aa312fae739d48b1df0afc8833a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ccac4bf9fe9d8da1aa664c76c36cb7bd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/08c122a598c7b00bb650a3ec53671675-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/060d0181f1b56edf62993fb942b2e046-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2b10ccb980ae24b71d14cb81a7ad5ac9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dbb99b88b6ab32f5bde8674516a486f4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3cbb0ecef975842925731b0d593ee4c0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4d6e6f4dc7746d1c6664ad866cfc489e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7deb1a54f78760d3b245ca431eb362fe-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/72ba61bbf7d9cdb90142bd0b78920c67-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/21f13cc9e3934d9a9958c4fd3dfdae25-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a7b752882202dd05275d871b8736e482-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f6c4943df8922977deb1381af753ee1f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b57e13fbd21fd18687ca82c2b778ec84-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a6bbfbf6fe2f11224885cb339794a2a4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/670a6f2b440532e4f004e40ee840385c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f6a1cb25897497c22303421936dfd0d4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/36cf477867a5f0ccea0d66adf9ff98f8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d3bd0e59378bb3daa8474412fae1bbbe-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ffc92bb65c8f3eef4b0903b7696180a3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a0febc5fd81c08fb3661bdf6c588d9c9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/03231017f10231d3b77d576cfd4f9e04-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0912be5e00f36e86ac711f4feda82f17-p_e.jpg'}]",433100.0,Nancy Sanborn DRE # 00771096,,,,
19922408,19922408,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a58539fc55f6ab47dd5c81dc7b4e9821-p_e.jpg,True,https://www.zillow.com/homedetails/19140-Archwood-St-Reseda-CA-91335/19922408_zpid/,FOR_SALE,House for sale,$,"$829,900",829900,"19140 Archwood St, Reseda, CA 91335",19140 Archwood St,Reseda,CA,91335,False,3,2,1016.0,"{'latitude': 34.19193, 'longitude': -118.55059}",False,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 5-8pm'}","{'homeInfo': {'zpid': 19922408, 'streetAddress': '19140 Archwood St', 'zipcode': '91335', 'city': 'Reseda', 'state': 'CA', 'latitude': 34.19193, 'longitude': -118.55059, 'price': 829900, 'bathrooms': 2, 'bedrooms': 3, 'livingArea': 1016, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 4, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 3499, 'listing_sub_type': {'is_FSBA': True, 'is_openHouse': True}, 'openHouse': 'Thu. 5-8pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 829900, 'open_house_info': {'open_house_showing': [{'open_house_start': 1712275200000, 'open_house_end': 1712286000000}, {'open_house_start': 1712437200000, 'open_house_end': 1712448000000}, {'open_house_start': 1712523600000, 'open_house_end': 1712534400000}]}, 'timeOnZillow': 398217000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 575768, 'lotAreaValue': 6246, 'lotAreaUnit': 'sqft', 'isShowcaseListing': False}}",False,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,True,False,The Agency,"[{'url': 'https://photos.zillowstatic.com/fp/a58539fc55f6ab47dd5c81dc7b4e9821-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/faee300785298f01372bd46b8715df65-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/672952d6bf94c8ec055fdc41094dd34c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/63056666e3c5a194a67d0f15f6fca668-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/212942d893401fcc658664ec2bfa7b6f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b00fdba29a98ad6de314372d39371950-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eb94fa2bd5c2641ebe54f2ce84d7ee45-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/61734445029b65350e9543896170b189-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/152163e770ff4de00cf3b165a02b89a2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a00da5a179a0e6914591637d3b839e48-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ea0047f1c78da59854c43899fd400a33-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/85301f16ea397ebcd0126fdca99efe0b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9d0ac227254db0e56c7f217979e04b97-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ee82069125034e2c395fff887df4e597-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/210c09623fcbda0204b0d459db1fa979-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c5de705c2622065e8bfc3153bd08a4ac-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/520753b2940e9af3ae6005fa30de3123-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2ae21d5e6957bbbac2aa5cdad8b74b27-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7f813fb4d201eda27e2f48d6cd748c53-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/793205a49fe1598c77f5bff1cd7ffe22-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9f9a68685b03676f5b70cde2e14659d0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/636f13d485bc8daba3d0178a918eaca8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ba94fe09df4542c003dbeccaa676506e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a153b81766d9c16e4a0a8ca7646a60be-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e461c2397f5a56e0240e69fcac058281-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6729f4614c58daf6e19b1d4d5871c1af-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0c7e359353a8a7209e7f195ed513836b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ef0bffbb27a6db6e3087b25bb6e08058-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5a359be1200af06640217aef3d3d6109-p_e.jpg'}]",,,True,2024-04-04T17:00:00,2024-04-04T20:00:00,Open House - 5:00 - 8:00 PM
20183754,20183754,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ff76e7f16cba0396bfcb5858184c3c3d-p_e.jpg,True,https://www.zillow.com/homedetails/8510-Wilbur-Ave-Northridge-CA-91324/20183754_zpid/,FOR_SALE,House for sale,$,"$599,000",599000,"8510 Wilbur Ave, Northridge, CA 91324",8510 Wilbur Ave,Northridge,CA,91324,False,3,1,852.0,"{'latitude': 34.225025, 'longitude': -118.544495}",False,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}","{'homeInfo': {'zpid': 20183754, 'streetAddress': '8510 Wilbur Ave', 'zipcode': '91324', 'city': 'Northridge', 'state': 'CA', 'latitude': 34.225025, 'longitude': -118.544495, 'price': 599000, 'bathrooms': 1, 'bedrooms': 3, 'livingArea': 852, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 6, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 628600, 'rentZestimate': 3480, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 599000, 'timeOnZillow': 571017000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 41876, 'lotAreaValue': 9152, 'lotAreaUnit': 'sqft', 'isShowcaseListing': False}}",False,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,True,False,Equity Union,"[{'url': 'https://photos.zillowstatic.com/fp/ff76e7f16cba0396bfcb5858184c3c3d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5ff5041612113bb174594cd075fdb41a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d67d8917851bb84ec75c21a8f29d2748-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1442ac61b87da0b1b913d086973ea43f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cfdd8f7a0f8c81a9d6437c7759e070c2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/610796b7543983fee48a62b9140f857c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/987900cb8225d1c9b9ee67f13e8be2b7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6fe10b0fd1cff641908195f9d1514946-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/016bcaadd25e847efff46b57c1b5b0a2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/952d54733f056dfcc156dce2d83d1401-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3f393b26aa490b9a7ac0d3a88d4d1920-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aada2cd601dadb753beeebc461953a44-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0373455652ed6f6736e4a36e25b16d85-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4305c5a8bfc600f56a0222e7425cc96c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/47cb3f9b9cae49d01ee73b3cc8784794-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ef93d3aef892132c8c147409a3d6ca9b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d6185bccf2de62d5a74dbbf3c1102f07-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/36b88e90e6dcbfc28410b7deace33869-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8b384f822c905d78ac22cfc4feb39072-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ed31c74459fa15f9c6b9dafe722b2843-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7f1557da7904613ef651d1a859f18ef7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fa2ddce766227e0ab5c3e01b0e9df4b6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6ab4c277cb21ec0572e9fb5e99ca99c7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f0a41cd19e5a68caa52a49a5d5ac0fa0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f6992ccf7953172c9b8056261554cc80-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6bb9c9f083f993e04b16e4b756d19bde-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8c50102b569409600a736d8719d661e4-p_e.jpg'}]",628600.0,,,,,
20803593,20803593,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9ca54057aaba51d2b7bc3ee9f9ebc6a6-p_e.jpg,True,https://www.zillow.com/homedetails/1851-Outpost-Dr-Los-Angeles-CA-90068/20803593_zpid/,FOR_SALE,House for sale,$,"$2,988,000",2988000,"1851 Outpost Dr, Los Angeles, CA 90068",1851 Outpost Dr,Los Angeles,CA,90068,False,6,6,5906.0,"{'latitude': 34.105526, 'longitude': -118.34441}",False,"{'type': 'DAYS_ON', 'text': '7 days on Zillow'}","{'homeInfo': {'zpid': 20803593, 'streetAddress': '1851 Outpost Dr', 'zipcode': '90068', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.105526, 'longitude': -118.34441, 'price': 2988000, 'bathrooms': 6, 'bedrooms': 6, 'livingArea': 5906, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 7, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 3070100, 'rentZestimate': 25000, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2988000, 'timeOnZillow': 678038000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 311249, 'lotAreaValue': 0.2736, 'lotAreaUnit': 'acres', 'isShowcaseListing': False}}",False,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,True,False,The Flying V Realty Inv. Co.,"[{'url': 'https://photos.zillowstatic.com/fp/9ca54057aaba51d2b7bc3ee9f9ebc6a6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/11db70bf3ec2d622f9dc6bfdccd0fc51-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cbcdb5b080c6bb85ee572cd3ceecb9db-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/571ef83a3b40a0a11560c8fd8566e3c1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/37102afb632319167397160896f5a83a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d96f5dfd9ba8e1b9969592e24411df2d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e103862aa32375764d52f42341e3ed96-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/12bc075350251c634bcddbb13b1a39d2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f55331886c6f10e65284924db25b1e66-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/456fb06f31e70e0ffb508d70fd53aba0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ebfb6009d3b8d7c0f5202120fdfe143b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/17eb39d859a10d26b634cc890185fa8c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a81950eb49cf56a96d178830f993466b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cb6b2417382fa2339a23e66d4e978d88-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d81404662a6fbacf19fc76b00a04965c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/95c8cce8231b9681e9699977acaa6564-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2a751dfa08d2e2827f3a0b4716be0f9d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eab94635063cb62ae0b8930d65f3fb29-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8ed96febd276258ca8c24f84fb81ad60-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/27f86712db8fe3968b9a76d5a2388597-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7b6f4de5d9c0ced345be7c9da9104b60-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/78480f0820dcfe0053a982cd471545ad-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3ed4c8786e41fba5ee080e5cc84a163a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d892f5f37a9e1825486faa06922b384d-p_e.jpg'}]",3070100.0,Robert Valandra DRE # 01067887,,,,
19991985,19991985,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f127e1997011a995cabedaa1c2fd0ff9-p_e.jpg,True,https://www.zillow.com/homedetails/4146-Meadowridge-Pl-Encino-CA-91436/19991985_zpid/,FOR_SALE,House for sale,$,"$2,995,000",2995000,"4146 Meadowridge Pl, Encino, CA 91436",4146 Meadowridge Pl,Encino,CA,91436,False,5,4,3651.0,"{'latitude': 34.147373, 'longitude': -118.490295}",False,"{'type': 'SHOWCASE', 'text': 'Showcase'}","{'homeInfo': {'zpid': 19991985, 'streetAddress': '4146 Meadowridge Pl', 'zipcode': '91436', 'city': 'Encino', 'state': 'CA', 'latitude': 34.147373, 'longitude': -118.490295, 'price': 2995000, 'bathrooms': 4, 'bedrooms': 5, 'livingArea': 3651, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 10, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 3126500, 'rentZestimate': 14245, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2995000, 'timeOnZillow': 932953000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 2346000, 'lotAreaValue': 0.4183, 'lotAreaUnit': 'acres', 'isShowcaseListing': True}}",False,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,True,False,The Agency,"[{'url': 'https://photos.zillowstatic.com/fp/f127e1997011a995cabedaa1c2fd0ff9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/acd1bc4f4ec3a1e78f8f5de4ec9a6192-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5700ecbd28636784821fad9360a72f7f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8ef24385319d9d5bfa8b9459c98663ab-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2210d71a83f848f911fa583e2fa88540-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/72e149952d63064ce4a6ec8187352488-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/40e7a7656bb2b3e543658fe61f4219ee-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2e5a12ecdcc1edaf2f5b14ee9eb2f5b6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e161468b5efdd53548e5e0d5941573ee-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5103ef7059f7cd55b2cea43f68653e62-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/72ac9dbe97882cac6b2dd9f9f5a8267d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4b30af55acb88e31bd8e91b37d5fd1cc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b07345484f3ecdea1484ea7a5113f739-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/716304ce076b40c45c27158e98912e10-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d2eacc2b77d86957fc21af2996abd8b3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ec7e5f9a3301c63023056070c8aaf9ee-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2b075b7446ad9b4140461b3ba879db77-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/00a99ec2603efa16d6dc1a0321d9fe7d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cdb418150379a729b45804c4753c294c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c88986547a5271108bff425350cb239e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b444e7c58899650f5cb4ee49941b2471-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5cff6446be4b2a5596b5d040f5d358c5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e30bd3804c096f8bbdfee25649570431-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6f8ea0d4b32dbf4b89d06c9362f1c1e3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c1358978cbf6765556f4c5b6f4abde20-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bd37fa8b4fad2e6f409392825228446a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1ce6b4aa3686e31626b5183b79cd6c0a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9c6784e126ed589a8b857731cb6eba69-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b269e7d081d3ddc216897f03a8e8a9e0-p_e.jpg'}]",3126500.0,Jon Grauman DRE # 01469825,,,,
